date-time,atmospheric pressure (mBar),rainfall (mm),wind speed (m/s),wind direction (degrees),surface temperature (C),relative humidity (%),solar flux (Kw/m2),battery (V)
2015/11/01 13:42,1025,0,0,0,14.96,67.25,0,13.56
2015/11/01 13:43,1025,0,0,0,14.94,67.31,0,13.55
2015/11/01 13:44,1025,0,0,0,14.83,67.51,0,13.55
2015/11/01 13:45,1025,0,0,0,14.82,67.87,0,13.56
2015/11/01 13:46,1025,0,0,0,14.84,68.07,0,13.56
2015/11/01 13:47,1025,0,0,0,14.93,67.71,0,13.55
2015/11/01 13:48,1025,0,0,0,14.84,67.31,0,13.55
2015/11/01 13:49,1025,0,0,0,14.69,67.84,0,13.56
2015/11/01 13:50,1025,0,0,0,14.64,68.3,0,13.56
2015/11/01 13:51,1025,0,0,0,14.59,68.1,0,13.56
2015/11/01 13:52,1025,0,0,0,14.6,68.26,0,13.56
2015/11/01 13:53,1025,0,0,0,14.63,68.4,0,13.55
2015/11/01 13:54,1025,0,0,0,14.63,68.69,0,13.56
2015/11/01 13:55,1025,0,0,0,14.65,68.62,0,13.56
2015/11/01 13:56,1025,0,0,0,14.65,68.79,0,13.55
2015/11/01 13:57,1025,0,0,0,14.72,68.82,0,13.55
2015/11/01 13:58,1025,0,0,0,14.66,68.29,0,13.55
2015/11/01 13:59,1025,0,0,0,14.63,68.52,0,13.56
2015/11/01 14:00,1025,0,0,0,14.62,68.85,0,13.55
2015/11/01 14:01,1025,0,0,0,14.61,68.56,0,13.56
2015/11/01 14:02,1025,0,0,0,14.52,68.56,0,13.55
2015/11/01 14:03,1025,0,0,0,14.56,69.05,0,13.55
2015/11/01 14:04,1025,0,0,0,14.58,68.49,0,13.55
2015/11/01 14:05,1025,0,0,0,14.51,68.69,0,13.56
2015/11/01 14:06,1025,0,0,0,14.44,69.08,0,13.56
2015/11/01 14:07,1025,0,0,0,14.49,69.28,0,13.56
2015/11/01 14:08,1025,0,0,0,14.44,69.02,0,13.55
2015/11/01 14:09,1025,0,0,0,14.37,69.35,0,13.56
2015/11/01 14:10,1025,0,0,0,14.45,69.15,0,13.56
2015/11/01 14:11,1025,0,0,0,14.41,69.28,0,13.56
2015/11/01 14:12,1025,0,0,0,14.49,69.08,0,13.56
2015/11/01 14:13,1025,0,0,0,14.4,68.42,0,13.56
2015/11/01 14:14,1025,0,0,0,14.45,68.56,0,13.56
2015/11/01 14:15,1025,0,0,0,14.54,68.06,0,13.56
2015/11/01 14:16,1025,0,0,0,14.49,68.33,0,13.56
2015/11/01 14:17,1025,0,0,0,14.49,68.85,0,13.56
2015/11/01 14:18,1025,0,0,0,14.62,68.62,0,13.56
2015/11/01 14:19,1025,0,0,0,14.65,68.1,0,13.56
2015/11/01 14:20,1025,0,0,0,14.54,68.16,0,13.56
2015/11/01 14:21,1025,0,0,0,14.46,68.49,0,13.56
2015/11/01 14:22,1025,0,0,0,14.47,68.49,0,13.56
2015/11/01 14:23,1025,0,0,0,14.46,68.2,0,13.56
2015/11/01 14:24,1025,0,0,0,14.52,68.33,0,13.56
2015/11/01 14:25,1025,0,0,0,14.49,68.13,0,13.56
2015/11/01 14:26,1025,0,0,0,14.52,68.49,0,13.56
2015/11/01 14:27,1025,0,0,0,14.57,68.09,0,13.56
2015/11/01 14:28,1025,0,0,0,14.53,68.19,0,13.56
2015/11/01 14:29,1025,0,0,0,14.54,68.23,0,13.56
2015/11/01 14:30,1025,0,0,0,14.62,68.32,0,13.56
2015/11/01 14:31,1025,0,0,0,14.66,67.6,0,13.56
2015/11/01 14:32,1025,0,0,0,14.57,68.03,0,13.56
2015/11/01 14:33,1025,0,0,0,14.62,68.03,0,13.56
2015/11/01 14:34,1025,0,0,0,14.61,67.93,0,13.56
2015/11/01 14:35,1025,0,0,0,14.65,67.77,0,13.56
2015/11/01 14:36,1025,0,0,0,14.59,67.41,0,13.56
2015/11/01 14:37,1025,0,0,0,14.55,67.6,0,13.56
2015/11/01 14:38,1025,0,0,0,14.59,67.37,0,13.56
2015/11/01 14:39,1025,0,0,0,14.63,67.63,0,13.56
2015/11/01 14:40,1025,0,0,0,14.63,67.34,0,13.56
2015/11/01 14:41,1025,0,0,0,14.59,67.31,0,13.56
2015/11/01 14:42,1025,0,0,0,14.61,67.47,0,13.56
2015/11/01 14:43,1025,0,0,0,14.61,67.18,0,13.56
2015/11/01 14:44,1025,0,0,0,14.56,67.41,0,13.55
2015/11/01 14:45,1025,0,0,0,14.57,67.37,0,13.56
2015/11/01 14:46,1025,0,0,0,14.57,67.17,0,13.56
2015/11/01 14:47,1025,0,0,0,14.55,67.31,0,13.56
2015/11/01 14:48,1025,0,0,0,14.54,67.21,0,13.56
2015/11/01 14:49,1025,0,0,0,14.47,67.44,0,13.56
2015/11/01 14:50,1025,0,0,0,14.45,67.77,0,13.56
2015/11/01 14:51,1025,0,0,0,14.5,68.03,0,13.56
2015/11/01 14:52,1025,0,0,0,14.55,67.9,0,13.56
2015/11/01 14:53,1025,0,0,0,14.52,67.67,0,13.56
2015/11/01 14:54,1025,0,0,0,14.46,67.83,0,13.56
2015/11/01 14:55,1025,0,0,0,14.41,68.12,0,13.56
2015/11/01 14:56,1025,0,0,0,14.38,68.42,0,13.56
2015/11/01 14:57,1025,0,0,0,14.41,68.32,0,13.56
2015/11/01 14:58,1025,0,0,0,14.37,68.29,0,13.56
2015/11/01 14:59,1025,0,0,0,14.4,68.55,0,13.56
2015/11/01 15:00,1025,0,0,0,14.47,68.23,0,13.56
2015/11/01 15:01,1025,0,0,0,14.47,68.03,0,13.56
2015/11/01 15:02,1025,0,0,0,14.4,68.22,0,13.56
2015/11/01 15:03,1025,0,0,0,14.39,68.09,0,13.56
2015/11/01 15:04,1025,0,0,0,14.39,68.32,0,13.56
2015/11/01 15:05,1025,0,0,0,14.4,68.49,0,13.56
2015/11/01 15:06,1025,0,0,0,14.41,68.49,0,13.56
2015/11/01 15:07,1025,0,0,0,14.44,68.59,0,13.56
2015/11/01 15:08,1025,0,0,0,14.39,69.14,0,13.56
2015/11/01 15:09,1025,0,0,0,14.38,69.7,0,13.56
2015/11/01 15:10,1025,0,0,0,14.36,69.83,0,13.56
2015/11/01 15:11,1025,0,0,0,14.24,70.3,0,13.56
2015/11/01 15:12,1025,0,0,0,14.19,70.6,0,13.56
2015/11/01 15:13,1025,0,0,0,14.16,70.9,0,13.56
2015/11/01 15:14,1025,0,0,0,14.17,70.9,0,13.56
2015/11/01 15:15,1025,0,0,0,14.14,71.1,0,13.57
2015/11/01 15:16,1025,0,0,0,14.08,71.4,0,13.57
2015/11/01 15:17,1025,0,0,0,14.07,71.4,0,13.56
2015/11/01 15:18,1025,0,0,0,14.05,71.3,0,13.57
2015/11/01 15:19,1025,0,0,0,13.99,71.3,0,13.57
2015/11/01 15:20,1025,0,0,0,14.01,70.9,0,13.57
2015/11/01 15:21,1025,0,0,0,13.98,70.4,0,13.57
2015/11/01 15:22,1025,0,0,0,13.98,69.74,0,13.57
2015/11/01 15:23,1025,0,0,0,13.98,69.51,0,13.57
2015/11/01 15:24,1025,0,0,0,14,69.41,0,13.57
2015/11/01 15:25,1025,0,0,0,14.07,69.44,0,13.57
2015/11/01 15:26,1025,0,0,0,14.03,69.44,0,13.57
2015/11/01 15:27,1025,0,0,0,13.98,69.67,0,13.57
2015/11/01 15:28,1025,0,0,0,13.96,69.8,0,13.57
2015/11/01 15:29,1025,0,0,0,13.95,69.81,0,13.57
2015/11/01 15:30,1025,0,0,0,13.96,69.71,0,13.57
2015/11/01 15:31,1025,0,0,0,13.89,69.84,0,13.57
2015/11/01 15:32,1025,0,0,0,13.88,69.97,0,13.57
2015/11/01 15:33,1025,0,0,0,13.81,69.87,0,13.57
2015/11/01 15:34,1025,0,0,0,13.82,69.84,0,13.58
2015/11/01 15:35,1025,0,0,0,13.82,69.51,0,13.58
2015/11/01 15:36,1025,0,0,0,13.81,69.38,0,13.58
2015/11/01 15:37,1025,0,0,0,13.82,69.51,0,13.58
2015/11/01 15:38,1025,0,0,0,13.82,69.22,0,13.58
2015/11/01 15:39,1025,0,0,0,13.82,69.02,0,13.58
2015/11/01 15:40,1025,0,0,0,13.86,68.89,0,13.58
2015/11/01 15:41,1025,0,0,0,13.81,69.02,0,13.58
2015/11/01 15:42,1025,0,0,0,13.75,69.02,0,13.58
2015/11/01 15:43,1025,0,0,0,13.71,69.09,0,13.58
2015/11/01 15:44,1025,0,0,0,13.72,69.03,0,13.58
2015/11/01 15:45,1025,0,0,0,13.71,68.83,0,13.58
2015/11/01 15:46,1025,0,0,0,13.73,68.99,0,13.58
2015/11/01 15:47,1024,0,0,0,13.71,68.63,0,13.58
2015/11/01 15:48,1025,0,0,0,13.71,68.3,0,13.58
2015/11/01 15:49,1025,0,0,0,13.74,68.37,0,13.59
2015/11/01 15:50,1025,0,0,0,13.73,68.37,0,13.59
2015/11/01 15:51,1025,0,0,0,13.71,68.7,0,13.59
2015/11/01 15:52,1025,0,0,0,13.64,68.83,0,13.59
2015/11/01 15:53,1025,0,0,0,13.65,69.06,0,13.59
2015/11/01 15:54,1025,0,0,0,13.57,69.13,0,13.59
2015/11/01 15:55,1025,0,0,0,13.55,69.19,0,13.59
2015/11/01 15:56,1025,0,0,0,13.57,69.16,0,13.59
2015/11/01 15:57,1025,0,0,0,13.58,69.26,0,13.59
2015/11/01 15:58,1025,0,0,0,13.57,69.26,0,13.59
2015/11/01 15:59,1025,0,0,0,13.46,69.26,0,13.59
2015/11/01 16:00,1025,0,0,0,13.45,69.09,0,13.59
2015/11/01 16:01,1025,0,0,0,13.47,69.13,0,13.59
2015/11/01 16:02,1025,0,0,0,13.48,69.19,0,13.59
2015/11/01 16:03,1025,0,0,0,13.4,69.45,0,13.6
2015/11/01 16:04,1025,0,0,0,13.37,69.62,0,13.59
2015/11/01 16:05,1025,0,0,0,13.3,69.88,0,13.6
2015/11/01 16:06,1025,0,0,0,13.24,70.2,0,13.6
2015/11/01 16:07,1025,0,0,0,13.25,70.1,0,13.6
2015/11/01 16:08,1025,0,0,0,13.23,70.1,0,13.6
2015/11/01 16:09,1025,0,0,0,13.22,70.3,0,13.6
2015/11/01 16:10,1025,0,0,0,13.22,70.2,0,13.6
2015/11/01 16:11,1025,0,0,0,13.23,70.2,0,13.6
2015/11/01 16:12,1025,0,0,0,13.23,70.1,0,13.6
2015/11/01 16:13,1025,0,0,0,13.21,70.2,0,13.6
2015/11/01 16:14,1025,0,0,0,13.14,70.4,0,13.61
2015/11/01 16:15,1025,0,0,0,13.13,70.5,0,13.61
2015/11/01 16:16,1025,0,0,0,13.08,70.6,0,13.61
2015/11/01 16:17,1025,0,0,0,13.05,70.7,0,13.61
2015/11/01 16:18,1025,0,0,0,13.05,70.7,0,13.61
2015/11/01 16:19,1025,0,0,0,12.99,70.8,0,13.61
2015/11/01 16:20,1025,0,0,0,12.94,71,0,13.61
2015/11/01 16:21,1025,0,0,0,12.94,71,0,13.61
2015/11/01 16:22,1025,0,0,0,12.92,71.1,0,13.61
2015/11/01 16:23,1025,0,0,0,12.93,71,0,13.61
2015/11/01 16:24,1025,0,0,0,12.9,71.1,0,13.61
2015/11/01 16:25,1025,0,0,0,12.93,71.1,0,13.62
2015/11/01 16:26,1025,0,0,0,12.96,70.9,0,13.62
2015/11/01 16:27,1025,0,0,0,12.95,70.9,0,13.62
2015/11/01 16:28,1025,0,0,0,12.94,70.9,0,13.62
2015/11/01 16:29,1025,0,0,0,12.95,70.9,0,13.62
2015/11/01 16:30,1025,0,0,0,12.93,70.8,0,13.62
2015/11/01 16:31,1025,0,0,0,12.89,70.9,0,13.62
2015/11/01 16:32,1025,0,0,0,12.87,71,0,13.62
2015/11/01 16:33,1025,0,0,0,12.84,71.1,0,13.62
2015/11/01 16:34,1025,0,0,0,12.85,71.2,0,13.62
2015/11/01 16:35,1025,0,0,0,12.88,71,0,13.62
2015/11/01 16:36,1025,0,0,0,12.85,71.1,0,13.63
2015/11/01 16:37,1025,0,0,0,12.84,71.2,0,13.63
2015/11/01 16:38,1025,0,0,0,12.83,71.3,0,13.63
2015/11/01 16:39,1025,0,0,0,12.82,71.2,0,13.63
2015/11/01 16:40,1025,0,0,0,12.77,71.3,0,13.63
2015/11/01 16:41,1025,0,0,0,12.75,71.5,0,13.63
2015/11/01 16:42,1025,0,0,0,12.76,71.3,0,13.63
2015/11/01 16:43,1025,0,0,0,12.78,71.1,0,13.63
2015/11/01 16:44,1025,0,0,0,12.75,71.1,0,13.63
2015/11/01 16:45,1025,0,0,0,12.71,71.3,0,13.63
2015/11/01 16:46,1025,0,0,0,12.67,71.5,0,13.63
2015/11/01 16:47,1025,0,0,0,12.66,71.5,0,13.63
2015/11/01 16:48,1025,0,0,0,12.65,71.5,0,13.63
2015/11/01 16:49,1025,0,0,0,12.64,71.6,0,13.63
2015/11/01 16:50,1025,0,0,0,12.59,71.7,0,13.63
2015/11/01 16:51,1025,0,0,0,12.58,71.7,0,13.64
2015/11/01 16:52,1025,0,0,0,12.59,71.7,0,13.64
2015/11/01 16:53,1025,0,0,0,12.58,71.7,0,13.64
2015/11/01 16:54,1025,0,0,0,12.58,71.8,0,13.64
2015/11/01 16:55,1025,0,0,0,12.51,71.9,0,13.64
2015/11/01 16:56,1025,0,0,0,12.49,72.1,0,13.64
2015/11/01 16:57,1025,0,0,0,12.42,72.3,0,13.64
2015/11/01 16:58,1025,0,0,0,12.38,72.6,0,13.64
2015/11/01 16:59,1025,0,0,0,12.35,72.5,0,13.64
2015/11/01 17:00,1025,0,0,0,12.32,72.6,0,13.64
2015/11/01 17:01,1025,0,0,0,12.2,72.8,0,13.65
2015/11/01 17:02,1025,0,0,0,12.23,72.8,0,13.64
2015/11/01 17:03,1025,0,0,0,12.24,72.9,0,13.64
2015/11/01 17:04,1025,0,0,0,12.22,72.8,0,13.65
2015/11/01 17:05,1025,0,0,0,12.14,73,0,13.65
2015/11/01 17:06,1025,0,0,0,12.24,72.9,0,13.65
2015/11/01 17:07,1025,0,0,0,12.29,72.7,0,13.65
2015/11/01 17:08,1025,0,0,0,12.33,72.6,0,13.65
2015/11/01 17:09,1025,0,0,0,12.32,72.5,0,13.65
2015/11/01 17:10,1025,0,0,0,12.39,72.3,0,13.65
2015/11/01 17:11,1025,0,0,0,12.42,72.2,0,13.65
2015/11/01 17:12,1025,0,0,0,12.39,72,0,13.65
2015/11/01 17:13,1025,0,0,0,12.42,71.9,0,13.65
2015/11/01 17:14,1025,0,0,0,12.49,71.8,0,13.65
2015/11/01 17:15,1025,0,0,0,12.41,71.9,0,13.65
2015/11/01 17:16,1025,0,0,0,12.49,71.7,0,13.65
2015/11/01 17:17,1025,0,0,0,12.5,71.7,0,13.65
2015/11/01 17:18,1025,0,0,0,12.49,71.7,0,13.65
2015/11/01 17:19,1025,0,0,0,12.43,71.7,0,13.66
2015/11/01 17:20,1025,0,0,0,12.42,71.7,0,13.66
2015/11/01 17:21,1025,0,0,0,12.41,71.8,0,13.66
2015/11/01 17:22,1025,0,0,0,12.49,71.7,0,13.66
2015/11/01 17:23,1025,0,0,0,12.48,71.5,0,13.66
2015/11/01 17:24,1025,0,0,0,12.41,71.5,0,13.66
2015/11/01 17:25,1025,0,0,0,12.4,71.7,0,13.66
2015/11/01 17:26,1025,0,0,0,12.4,71.7,0,13.66
2015/11/01 17:27,1025,0,0,0,12.31,71.8,0,13.66
2015/11/01 17:28,1025,0,0,0,12.3,71.9,0,13.66
2015/11/01 17:29,1025,0,0,0,12.32,71.9,0,13.66
2015/11/01 17:30,1025,0,0,0,12.31,71.9,0,13.66
2015/11/01 17:31,1025,0,0,0,12.33,71.8,0,13.66
2015/11/01 17:32,1025,0,0,0,12.32,71.8,0,13.66
2015/11/01 17:33,1025,0,0,0,12.32,71.7,0,13.66
2015/11/01 17:34,1025,0,0,0,12.22,71.8,0,13.66
2015/11/01 17:35,1025,0,0,0,12.15,71.9,0,13.66
2015/11/01 17:36,1025,0,0,0,12.08,72,0,13.66
2015/11/01 17:37,1025,0,0,0,11.99,72.1,0,13.66
2015/11/01 17:38,1025,0,0,0,11.88,72.3,0,13.66
2015/11/01 17:39,1025,0,0,0,11.87,72.5,0,13.67
2015/11/01 17:40,1025,0,0,0,11.85,72.6,0,13.67
2015/11/01 17:41,1025,0,0,0,11.79,72.6,0,13.67
2015/11/01 17:42,1025,0,0,0,11.81,72.4,0,13.67
2015/11/01 17:43,1025,0,0,0,11.82,72.1,0,13.67
2015/11/01 17:44,1025,0,0,0,11.81,72,0,13.67
2015/11/01 17:45,1025,0,0,0,11.81,71.9,0,13.67
2015/11/01 17:46,1025,0,0,0,11.86,71.8,0,13.67
2015/11/01 17:47,1025,0,0,0,11.89,71.7,0,13.67
2015/11/01 17:48,1025,0,0,0,11.89,71.5,0,13.67
2015/11/01 17:49,1025,0,0,0,11.97,71.4,0,13.68
2015/11/01 17:50,1025,0,0,0,11.98,71.3,0,13.67
2015/11/01 17:51,1025,0,0,0,12.06,71.1,0,13.67
2015/11/01 17:52,1025,0,0,0,12.13,70.7,0,13.67
2015/11/01 17:53,1025,0,0,0,12.15,70.4,0,13.68
2015/11/01 17:54,1025,0,0,0,12.15,70.4,0,13.68
2015/11/01 17:55,1025,0,0,0,12.15,70.3,0,13.68
2015/11/01 17:56,1025,0,0,0,12.08,70.4,0,13.67
2015/11/01 17:57,1025,0,0,0,12.11,70.4,0,13.68
2015/11/01 17:58,1025,0,0,0,12.08,70.4,0,13.68
2015/11/01 17:59,1025,0,0,0,12.14,70.1,0,13.68
2015/11/01 18:00,1025,0,0,0,12.14,70.1,0,13.68
2015/11/01 18:01,1025,0,0,0,12.24,69.62,0,13.68
2015/11/01 18:02,1025,0,0,0,12.31,69.32,0,13.68
2015/11/01 18:03,1025,0,0,0,12.38,68.83,0,13.68
2015/11/01 18:04,1025,0,0,0,12.39,68.41,0,13.68
2015/11/01 18:05,1025,0,0,0,12.4,68.47,0,13.68
2015/11/01 18:06,1025,0,0,0,12.39,68.31,0,13.68
2015/11/01 18:07,1025,0,0,0,12.4,68.11,0,13.68
2015/11/01 18:08,1025,0,0,0,12.39,68.04,0,13.68
2015/11/01 18:09,1025,0,0,0,12.39,68.01,0,13.68
2015/11/01 18:10,1025,0,0,0,12.39,68.04,0,13.68
2015/11/01 18:11,1025,0,0,0,12.39,67.91,0,13.68
2015/11/01 18:12,1025,0,0,0,12.39,67.85,0,13.68
2015/11/01 18:13,1025,0,0,0,12.38,67.78,0,13.68
2015/11/01 18:14,1025,0,0,0,12.4,67.78,0,13.68
2015/11/01 18:15,1025,0,0,0,12.4,67.81,0,13.68
2015/11/01 18:16,1025,0,0,0,12.39,67.75,0,13.68
2015/11/01 18:17,1025,0,0,0,12.47,67.49,0,13.68
2015/11/01 18:18,1025,0,0,0,12.48,67.29,0,13.68
2015/11/01 18:19,1025,0,0,0,12.51,67.22,0,13.68
2015/11/01 18:20,1025,0,0,0,12.57,66.83,0,13.68
2015/11/01 18:21,1025,0,0,0,12.56,66.9,0,13.68
2015/11/01 18:22,1025,0,0,0,12.6,67.03,0,13.68
2015/11/01 18:23,1025,0,0,0,12.66,66.83,0,13.68
2015/11/01 18:24,1025,0,0,0,12.66,66.83,0,13.69
2015/11/01 18:25,1025,0,0,0,12.62,66.96,0,13.69
2015/11/01 18:26,1025,0,0,0,12.57,66.99,0,13.69
2015/11/01 18:27,1025,0,0,0,12.56,67.16,0,13.69
2015/11/01 18:28,1025,0,0,0,12.56,67.36,0,13.69
2015/11/01 18:29,1025,0,0,0,12.56,67.49,0,13.69
2015/11/01 18:30,1025,0,0,0,12.57,67.45,0,13.68
2015/11/01 18:31,1025,0,0,0,12.56,67.55,0,13.69
2015/11/01 18:32,1025,0,0,0,12.56,67.59,0,13.69
2015/11/01 18:33,1025,0,0,0,12.58,67.55,0,13.69
2015/11/01 18:34,1025,0,0,0,12.57,67.55,0,13.69
2015/11/01 18:35,1025,0,0,0,12.51,67.52,0,13.69
2015/11/01 18:36,1025,0,0,0,12.43,67.42,0,13.69
2015/11/01 18:37,1025,0,0,0,12.14,68.08,0,13.69
2015/11/01 18:38,1025,0,0,0,11.85,69.55,0,13.69
2015/11/01 18:39,1026,0,0,0,11.65,70.7,0,13.69
2015/11/01 18:40,1026,0,0,0,11.45,72,0,13.69
2015/11/01 18:41,1026,0,0,0,11.31,72.9,0,13.69
2015/11/01 18:42,1026,0,0,0,11.19,73.4,0,13.69
2015/11/01 18:43,1026,0,0,0,11.06,73.9,0,13.69
2015/11/01 18:44,1026,0,0,0,10.96,74.3,0,13.7
2015/11/01 18:45,1025,0,0,0,10.89,74.7,0,13.7
2015/11/01 18:46,1025,0,0,0,10.82,75,0,13.7
2015/11/01 18:47,1025,0,0,0,10.86,75.3,0,13.7
2015/11/01 18:48,1025,0,0,0,10.82,75.5,0,13.7
2015/11/01 18:49,1025,0,0,0,10.84,75.7,0,13.7
2015/11/01 18:50,1025,0,0,0,10.84,75.7,0,13.7
2015/11/01 18:51,1025,0,0,0,10.86,75.7,0,13.7
2015/11/01 18:52,1025,0,0,0,10.89,75.7,0,13.7
2015/11/01 18:53,1025,0,0,0,10.89,75.8,0,13.71
2015/11/01 18:54,1025,0,0,0,10.87,75.9,0,13.71
2015/11/01 18:55,1025,0,0,0,10.89,75.8,0,13.71
2015/11/01 18:56,1025,0,0,0,10.89,75.9,0,13.71
2015/11/01 18:57,1025,0,0,0,10.89,76.2,0,13.71
2015/11/01 18:58,1025,0,0,0,10.97,76.2,0,13.71
2015/11/01 18:59,1025,0,0,0,10.98,76.1,0,13.71
2015/11/01 19:00,1025,0,0,0,10.88,75.9,0,13.71
2015/11/01 19:01,1025,0,0,0,10.87,76,0,13.71
2015/11/01 19:02,1025,0,0,0,10.87,76.3,0,13.71
2015/11/01 19:03,1025,0,0,0,10.93,76.4,0,13.71
2015/11/01 19:04,1025,0,0,0,10.92,76.4,0,13.72
2015/11/01 19:05,1025,0,0,0,10.85,76.4,0,13.71
2015/11/01 19:06,1025,0,0,0,10.83,76.4,0,13.72
2015/11/01 19:07,1025,0,0,0,10.86,76.5,0,13.72
2015/11/01 19:08,1025,0,0,0,10.88,76.7,0,13.72
2015/11/01 19:09,1025,0,0,0,10.87,76.8,0,13.72
2015/11/01 19:10,1025,0,0,0,10.77,76.8,0,13.72
2015/11/01 19:11,1025,0,0,0,10.71,76.8,0,13.72
2015/11/01 19:12,1025,0,0,0,10.7,77.2,0,13.72
2015/11/01 19:13,1025,0,0,0,10.71,77.5,0,13.72
2015/11/01 19:14,1025,0,0,0,10.71,77.5,0,13.72
2015/11/01 19:15,1025,0,0,0,10.71,77.8,0,13.72
2015/11/01 19:16,1025,0,0,0,10.7,77.7,0,13.72
2015/11/01 19:17,1025,0,0,0,10.59,77.6,0,13.72
2015/11/01 19:18,1025,0,0,0,10.6,77.8,0,13.72
2015/11/01 19:19,1025,0,0,0,10.68,78,0,13.73
2015/11/01 19:20,1025,0,0,0,10.69,77.9,0,13.72
2015/11/01 19:21,1025,0,0,0,10.71,77.8,0,13.73
2015/11/01 19:22,1025,0,0,0,10.55,77.4,0,13.73
2015/11/01 19:23,1025,0,0,0,10.35,77.8,0,13.72
2015/11/01 19:24,1025,0,0,0,10.17,78.3,0,13.73
2015/11/01 19:25,1025,0,0,0,10.11,79.4,0,13.73
2015/11/01 19:26,1025,0,0,0,10.1,80,0,13.73
2015/11/01 19:27,1025,0,0,0,10.05,80.4,0,13.73
2015/11/01 19:28,1025,0,0,0,10.14,81.5,0,13.73
2015/11/01 19:29,1025,0,0,0,10.22,81,0,13.73
2015/11/01 19:30,1025,0,0,0,10.12,80.9,0,13.73
2015/11/01 19:31,1025,0,0,0,10.09,81.3,0,13.73
2015/11/01 19:32,1025,0,0,0,10.21,81.6,0,13.73
2015/11/01 19:33,1025,0,0,0,10.3,81.7,0,13.73
2015/11/01 19:34,1025,0,0,0,10.34,81.6,0,13.73
2015/11/01 19:35,1025,0,0,0,10.37,81.4,0,13.73
2015/11/01 19:36,1025,0,0,0,10.38,81.5,0,13.74
2015/11/01 19:37,1025,0,0,0,10.46,81.6,0,13.74
2015/11/01 19:38,1025,0,0,0,10.54,81.4,0,13.73
2015/11/01 19:39,1025,0,0,0,10.56,81.2,0,13.74
2015/11/01 19:40,1025,0,0,0,10.62,81.2,0,13.74
2015/11/01 19:41,1025,0,0,0,10.69,81.1,0,13.74
2015/11/01 19:42,1025,0,0,0,10.72,80.9,0,13.74
2015/11/01 19:43,1025,0,0,0,10.73,80.7,0,13.74
2015/11/01 19:44,1025,0,0,0,10.82,80.5,0,13.74
2015/11/01 19:45,1025,0,0,0,10.81,80.3,0,13.74
2015/11/01 19:46,1025,0,0,0,10.77,80.2,0,13.74
2015/11/01 19:47,1025,0,0,0,10.76,79.7,0,13.74
2015/11/01 19:48,1025,0,0,0,10.61,79.2,0,13.74
2015/11/01 19:49,1025,0,0,0,10.46,79.1,0,13.74
2015/11/01 19:50,1025,0,0,0,10.33,79.1,0,13.74
2015/11/01 19:51,1025,0,0,0,10.21,79,0,13.74
2015/11/01 19:52,1025,0,0,0,10.09,79.1,0,13.75
2015/11/01 19:53,1025,0,0,0,10.01,79.6,0,13.74
2015/11/01 19:54,1025,0,0,0,10,80.1,0,13.75
2015/11/01 19:55,1025,0,0,0,9.99,80.6,0,13.75
2015/11/01 19:56,1025,0,0,0,9.94,81.1,0,13.75
2015/11/01 19:57,1025,0,0,0,9.94,81.4,0,13.75
2015/11/01 19:58,1025,0,0,0,9.94,81.8,0,13.75
2015/11/01 19:59,1025,0,0,0,9.92,82.1,0,13.75
2015/11/01 20:00,1025,0,0,0,9.85,82.1,0,13.75
2015/11/01 20:01,1025,0,0,0,9.76,82.3,0,13.75
2015/11/01 20:02,1025,0,0,0,9.76,82.7,0,13.75
2015/11/01 20:03,1025,0,0,0,9.79,83.1,0,13.75
2015/11/01 20:04,1025,0,0,0,9.79,83.4,0,13.75
2015/11/01 20:05,1025,0,0,0,9.79,83.7,0,13.75
2015/11/01 20:06,1025,0,0,0,9.8,83.9,0,13.75
2015/11/01 20:07,1025,0,0,0,9.74,84,0,13.75
2015/11/01 20:08,1025,0,0,0,9.67,83.9,0,13.75
2015/11/01 20:09,1025,0,0,0,9.6,84,0,13.76
2015/11/01 20:10,1025,0,0,0,9.52,84.1,0,13.76
2015/11/01 20:11,1025,0,0,0,9.49,84.7,0,13.76
2015/11/01 20:12,1025,0,0,0,9.61,84.8,0,13.76
2015/11/01 20:13,1025,0,0,0,9.56,84.9,0,13.76
2015/11/01 20:14,1025,0,0,0,9.57,85.3,0,13.76
2015/11/01 20:15,1025,0,0,0,9.7,85.7,0,13.76
2015/11/01 20:16,1025,0,0,0,9.81,85.6,0,13.76
2015/11/01 20:17,1025,0,0,0,9.8,85.3,0,13.76
2015/11/01 20:18,1025,0,0,0,9.81,85.3,0,13.76
2015/11/01 20:19,1025,0,0,0,9.85,84.9,0,13.76
2015/11/01 20:20,1025,0,0,0,9.77,84.7,0,13.76
2015/11/01 20:21,1025,0,0,0,9.74,84.5,0,13.76
2015/11/01 20:22,1025,0,0,0,9.67,84.4,0,13.76
2015/11/01 20:23,1025,0,0,0,9.63,84.1,0,13.76
2015/11/01 20:24,1025,0,0,0,9.52,84.3,0,13.76
2015/11/01 20:25,1025,0,0,0,9.63,84.9,0,13.76
2015/11/01 20:26,1025,0,0,0,9.75,85,0,13.76
2015/11/01 20:27,1025,0,0,0,9.81,84.8,0,13.76
2015/11/01 20:28,1025,0,0,0,9.87,84.6,0,13.76
2015/11/01 20:29,1025,0,0,0,9.87,84.5,0,13.76
2015/11/01 20:30,1025,0,0,0,9.92,84.5,0,13.76
2015/11/01 20:31,1025,0,0,0,10.02,84.3,0,13.76
